hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,total_nights,revenue,stay_duration,year_month
Resort Hotel,0,251,2016,August,33,9,2,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,0.0,0,Transient-Party,195.98,0,1,Check-Out,18-08-16,2016-08-09,9,1763.82,9,2016-08
Resort Hotel,0,251,2016,August,33,9,2,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,0.0,0,Transient-Party,197.97,0,1,Check-Out,18-08-16,2016-08-09,9,1781.73,9,2016-08
Resort Hotel,0,59,2016,August,33,12,2,4,2,1.0,1,HB,ESP,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,0.0,0,Transient,329.0,0,1,Check-Out,18-08-16,2016-08-12,6,1974.0,6,2016-08
Resort Hotel,0,205,2016,August,33,13,2,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,0.0,0,Transient,190.75,1,0,Check-Out,18-08-16,2016-08-13,5,953.75,5,2016-08
Resort Hotel,0,136,2016,August,33,11,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,191.0,1,0,Check-Out,18-08-16,2016-08-11,7,1337.0,7,2016-08
Resort Hotel,0,175,2017,August,32,10,2,6,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,D,D,0,No Deposit,250.0,0.0,0,Transient,189.5,1,3,Check-Out,18-08-17,2017-08-10,8,1516.0,8,2017-08
Resort Hotel,0,5,2016,August,33,13,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,230.6,0,3,Check-Out,18-08-16,2016-08-13,5,1153.0,5,2016-08
Resort Hotel,0,1,2016,August,34,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0.0,0,Transient,221.0,0,1,Check-Out,18-08-16,2016-08-17,1,221.0,1,2016-08
Resort Hotel,0,115,2016,August,33,11,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,196.71,1,1,Check-Out,18-08-16,2016-08-11,7,1376.97,7,2016-08
Resort Hotel,0,154,2016,August,34,16,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,0.0,0,Transient,197.8,0,1,Check-Out,18-08-16,2016-08-16,2,395.6,2,2016-08
Resort Hotel,0,16,2016,August,33,12,2,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,231.0,0,1,Check-Out,18-08-16,2016-08-12,6,1386.0,6,2016-08
Resort Hotel,0,49,2016,August,33,11,2,5,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,3,No Deposit,250.0,0.0,0,Transient,286.0,1,2,Check-Out,18-08-16,2016-08-11,7,2002.0,7,2016-08
Resort Hotel,0,154,2016,August,34,16,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,0.0,0,Transient,209.8,1,1,Check-Out,18-08-16,2016-08-16,2,419.6,2,2016-08
Resort Hotel,0,17,2016,August,34,15,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,242.33,0,1,Check-Out,18-08-16,2016-08-15,3,726.99,3,2016-08
Resort Hotel,0,154,2016,August,34,16,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240.0,0.0,0,Transient-Party,232.8,0,1,Check-Out,18-08-16,2016-08-16,2,465.6,2,2016-08
Resort Hotel,0,18,2016,August,33,13,2,3,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,I,0,No Deposit,240.0,0.0,0,Transient,310.2,0,0,Check-Out,18-08-16,2016-08-13,5,1551.0,5,2016-08
Resort Hotel,0,211,2016,August,34,14,2,2,1,1.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,95.0,0.0,0,Transient,144.0,0,0,Check-Out,18-08-16,2016-08-14,4,576.0,4,2016-08
Resort Hotel,0,174,2016,August,33,8,3,7,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,153.5,1,0,Check-Out,18-08-16,2016-08-08,10,1535.0,10,2016-08
Resort Hotel,0,115,2016,August,34,15,1,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,271.0,0,0,Check-Out,18-08-16,2016-08-15,3,813.0,3,2016-08
Resort Hotel,0,4,2016,August,34,18,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0.0,0,Transient,20.0,1,1,Check-Out,19-08-16,2016-08-18,1,20.0,1,2016-08
Resort Hotel,0,169,2016,August,32,5,4,10,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,71.0,0.0,0,Transient,142.0,0,0,Check-Out,19-08-16,2016-08-05,14,1988.0,14,2016-08
Resort Hotel,0,251,2016,August,33,9,2,8,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,40.0,0.0,0,Contract,141.05,0,0,Check-Out,19-08-16,2016-08-09,10,1410.5,10,2016-08
Resort Hotel,0,1,2016,August,34,18,0,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,179.0,0,2,Check-Out,19-08-16,2016-08-18,1,179.0,1,2016-08
Resort Hotel,0,89,2016,August,34,14,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,233.0,0,0,Check-Out,19-08-16,2016-08-14,5,1165.0,5,2016-08
Resort Hotel,0,89,2016,August,34,14,2,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,245.0,0,0,Check-Out,19-08-16,2016-08-14,5,1225.0,5,2016-08
Resort Hotel,0,1,2016,August,34,18,0,1,2,0.0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,179.0,0,0,Check-Out,19-08-16,2016-08-18,1,179.0,1,2016-08
Resort Hotel,0,2,2016,August,34,17,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,206.0,0,1,Check-Out,19-08-16,2016-08-17,2,412.0,2,2016-08
Resort Hotel,0,140,2016,August,34,16,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,240.0,0.0,0,Transient,179.0,0,2,Check-Out,19-08-16,2016-08-16,3,537.0,3,2016-08
Resort Hotel,0,1,2016,August,34,18,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,191.0,1,3,Check-Out,19-08-16,2016-08-18,1,191.0,1,2016-08
Resort Hotel,0,181,2016,August,33,7,4,8,3,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0.0,0.0,0,Transient-Party,265.0,0,2,Check-Out,19-08-16,2016-08-07,12,3180.0,12,2016-08
Resort Hotel,0,250,2017,August,32,6,4,10,3,0.0,0,HB,PRT,Direct,Direct,1,0,1,E,E,0,No Deposit,0.0,0.0,0,Transient,251.43,1,3,Check-Out,20-08-17,2017-08-06,14,3520.02,14,2017-08
Resort Hotel,0,20,2016,August,34,16,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,0.0,0,Transient,254.0,0,2,Check-Out,19-08-16,2016-08-16,3,762.0,3,2016-08
Resort Hotel,0,1,2016,August,34,18,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,179.0,0,3,Check-Out,19-08-16,2016-08-18,1,179.0,1,2016-08
Resort Hotel,0,1,2016,August,34,18,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,179.0,0,0,Check-Out,19-08-16,2016-08-18,1,179.0,1,2016-08
Resort Hotel,0,187,2016,August,34,15,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,224.0,1,2,Check-Out,19-08-16,2016-08-15,4,896.0,4,2016-08
Resort Hotel,0,0,2016,August,34,18,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,209.0,0,1,Check-Out,19-08-16,2016-08-18,1,209.0,1,2016-08
Resort Hotel,0,173,2016,August,34,15,1,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,196.0,0.0,0,Transient,143.0,0,0,Check-Out,19-08-16,2016-08-15,4,572.0,4,2016-08
Resort Hotel,0,1,2016,August,34,18,0,1,2,2.0,0,BB,RUS,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,259.0,0,0,Check-Out,19-08-16,2016-08-18,1,259.0,1,2016-08
Resort Hotel,0,0,2016,August,34,18,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,179.0,0,1,Check-Out,19-08-16,2016-08-18,1,179.0,1,2016-08
Resort Hotel,0,11,2016,August,34,14,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,158.73,0,1,Check-Out,19-08-16,2016-08-14,5,793.65,5,2016-08
Resort Hotel,0,124,2016,August,33,12,2,5,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,0.0,0,Transient,172.8,0,0,Check-Out,19-08-16,2016-08-12,7,1209.6000000000001,7,2016-08
Resort Hotel,0,13,2016,August,34,15,1,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242.0,0.0,0,Transient,264.16,0,1,Check-Out,19-08-16,2016-08-15,4,1056.64,4,2016-08
Resort Hotel,0,1,2016,August,34,18,0,1,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,0.0,0,Transient,199.43,0,1,Check-Out,19-08-16,2016-08-18,1,199.43,1,2016-08
Resort Hotel,0,4,2016,August,34,18,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,175.0,0,1,Check-Out,19-08-16,2016-08-18,1,175.0,1,2016-08
Resort Hotel,0,27,2016,August,34,15,1,3,3,0.0,0,FB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,288.0,0,0,Check-Out,19-08-16,2016-08-15,4,1152.0,4,2016-08
Resort Hotel,0,187,2016,August,34,15,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,212.0,0,2,Check-Out,19-08-16,2016-08-15,4,848.0,4,2016-08
Resort Hotel,0,205,2016,August,32,6,4,10,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,314.0,0.0,0,Transient,126.0,0,0,Check-Out,20-08-16,2016-08-06,14,1764.0,14,2016-08
Resort Hotel,0,212,2016,August,33,13,2,5,2,0.0,0,BB,DNK,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,253.0,0.0,0,Transient,112.7,0,1,Check-Out,20-08-16,2016-08-13,7,788.9,7,2016-08
Resort Hotel,0,201,2016,August,34,15,1,4,2,0.0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,171.0,0.0,0,Transient,149.4,0,0,Check-Out,20-08-16,2016-08-15,5,747.0,5,2016-08
Resort Hotel,0,212,2016,August,33,13,2,5,2,0.0,0,BB,DNK,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,253.0,0.0,0,Transient,97.4,0,1,Check-Out,20-08-16,2016-08-13,7,681.8000000000001,7,2016-08
Resort Hotel,0,154,2016,August,34,16,0,4,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0.0,0,Transient,116.7,0,0,Check-Out,20-08-16,2016-08-16,4,466.8,4,2016-08
Resort Hotel,0,25,2016,August,34,16,0,4,3,1.0,0,HB,BEL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,352.0,0,1,Check-Out,20-08-16,2016-08-16,4,1408.0,4,2016-08
Resort Hotel,0,164,2016,August,33,12,2,6,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,3,No Deposit,314.0,0.0,0,Transient-Party,197.9,0,1,Check-Out,20-08-16,2016-08-12,8,1583.2,8,2016-08
Resort Hotel,0,164,2016,August,33,12,2,6,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,314.0,0.0,0,Transient-Party,185.9,0,1,Check-Out,20-08-16,2016-08-12,8,1487.2,8,2016-08
Resort Hotel,0,111,2016,August,34,15,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,0.0,0,Transient,214.0,0,1,Check-Out,20-08-16,2016-08-15,5,1070.0,5,2016-08
Resort Hotel,0,14,2016,August,34,15,1,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,265.0,0,2,Check-Out,20-08-16,2016-08-15,5,1325.0,5,2016-08
Resort Hotel,0,7,2016,August,34,19,0,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,339.0,0.0,0,Transient-Party,140.0,0,0,Check-Out,20-08-16,2016-08-19,1,140.0,1,2016-08
Resort Hotel,0,7,2016,August,34,19,0,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,339.0,0.0,0,Transient-Party,140.0,0,0,Check-Out,20-08-16,2016-08-19,1,140.0,1,2016-08
Resort Hotel,0,1,2016,August,34,18,0,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,214.0,0,1,Check-Out,20-08-16,2016-08-18,2,428.0,2,2016-08
Resort Hotel,0,2,2016,August,34,19,0,1,1,0.0,0,BB,CN,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0.0,59.0,0,Transient,160.0,0,0,Check-Out,20-08-16,2016-08-19,1,160.0,1,2016-08
Resort Hotel,0,128,2016,August,34,14,2,4,2,2.0,0,HB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,0.0,0,Transient,317.67,0,0,Check-Out,20-08-16,2016-08-14,6,1906.02,6,2016-08
Resort Hotel,0,28,2016,August,34,15,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,231.0,0,1,Check-Out,20-08-16,2016-08-15,5,1155.0,5,2016-08
Resort Hotel,0,7,2016,August,33,13,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,214.71,0,1,Check-Out,20-08-16,2016-08-13,7,1502.97,7,2016-08
Resort Hotel,0,99,2016,August,32,6,4,10,2,0.0,0,HB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,5.0,0.0,0,Transient,190.34,0,0,Check-Out,20-08-16,2016-08-06,14,2664.76,14,2016-08
Resort Hotel,0,14,2016,August,34,17,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,0.0,0,Transient,241.0,0,3,Check-Out,20-08-16,2016-08-17,3,723.0,3,2016-08
Resort Hotel,0,7,2016,August,34,19,0,1,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,314.0,0.0,0,Transient,140.0,0,0,Check-Out,20-08-16,2016-08-19,1,140.0,1,2016-08
Resort Hotel,0,1,2016,August,34,19,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,F,0,No Deposit,250.0,0.0,0,Transient,169.0,0,0,Check-Out,20-08-16,2016-08-19,1,169.0,1,2016-08
Resort Hotel,0,24,2016,August,34,17,0,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,200.1,0,2,Check-Out,20-08-16,2016-08-17,3,600.3,3,2016-08
Resort Hotel,0,179,2016,August,33,12,2,6,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,174.0,0,1,Check-Out,20-08-16,2016-08-12,8,1392.0,8,2016-08
Resort Hotel,0,162,2016,August,33,13,2,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,191.0,0,1,Check-Out,20-08-16,2016-08-13,7,1337.0,7,2016-08
Resort Hotel,0,54,2016,August,34,18,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,279.0,1,0,Check-Out,20-08-16,2016-08-18,2,558.0,2,2016-08
Resort Hotel,0,4,2016,August,34,18,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,179.0,0,2,Check-Out,20-08-16,2016-08-18,2,358.0,2,2016-08
Resort Hotel,0,13,2016,August,34,16,0,4,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,241.0,0,1,Check-Out,20-08-16,2016-08-16,4,964.0,4,2016-08
Resort Hotel,0,13,2016,August,34,16,0,4,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,0.0,0,Transient,237.9,0,2,Check-Out,20-08-16,2016-08-16,4,951.6,4,2016-08
Resort Hotel,0,64,2016,August,33,13,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,241.0,0,0,Check-Out,20-08-16,2016-08-13,7,1687.0,7,2016-08
Resort Hotel,0,28,2016,August,34,14,2,4,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,273.0,0,0,Check-Out,20-08-16,2016-08-14,6,1638.0,6,2016-08
Resort Hotel,0,106,2016,August,34,14,2,4,2,0.0,0,BB,LTU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,217.67,0,1,Check-Out,20-08-16,2016-08-14,6,1306.02,6,2016-08
Resort Hotel,0,52,2016,August,34,14,2,4,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,0.0,0,Transient,190.7,0,0,Check-Out,20-08-16,2016-08-14,6,1144.1999999999998,6,2016-08
Resort Hotel,0,6,2016,August,34,18,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,175.0,0,2,Check-Out,20-08-16,2016-08-18,2,350.0,2,2016-08
Resort Hotel,0,1,2016,August,34,19,0,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,199.0,1,1,Check-Out,20-08-16,2016-08-19,1,199.0,1,2016-08
Resort Hotel,0,0,2016,August,34,18,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,221.0,0,1,Check-Out,20-08-16,2016-08-18,2,442.0,2,2016-08
Resort Hotel,0,6,2016,August,34,18,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,189.0,0,1,Check-Out,20-08-16,2016-08-18,2,378.0,2,2016-08
Resort Hotel,0,2,2016,August,34,19,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,339.0,0.0,0,Transient,159.2,0,2,Check-Out,20-08-16,2016-08-19,1,159.2,1,2016-08
Resort Hotel,0,119,2016,August,34,20,2,5,2,1.0,0,FB,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,196.0,0.0,0,Transient-Party,215.6,0,1,Check-Out,27-08-16,2016-08-20,7,1509.2,7,2016-08
Resort Hotel,0,180,2016,August,34,16,0,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,0.0,0,Transient,160.0,0,1,Check-Out,20-08-16,2016-08-16,4,640.0,4,2016-08
Resort Hotel,0,27,2016,August,34,18,0,2,2,0.0,1,BB,MAR,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,0.0,0,Transient,231.0,0,2,Check-Out,20-08-16,2016-08-18,2,462.0,2,2016-08
Resort Hotel,1,17,2016,August,34,20,0,1,2,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,A,I,1,No Deposit,240.0,0.0,0,Transient,209.0,0,1,No-Show,20-08-16,2016-08-20,1,209.0,1,2016-08
Resort Hotel,0,178,2016,August,34,14,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243.0,0.0,0,Contract,130.55,0,0,Check-Out,21-08-16,2016-08-14,7,913.8500000000001,7,2016-08
Resort Hotel,0,15,2016,August,34,18,0,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,165.5,0,1,Check-Out,21-08-16,2016-08-18,3,496.5,3,2016-08
Resort Hotel,0,216,2016,August,34,14,2,5,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,242.0,0.0,0,Transient,185.37,1,1,Check-Out,21-08-16,2016-08-14,7,1297.5900000000001,7,2016-08
Resort Hotel,0,11,2016,August,34,19,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,5.0,0.0,0,Transient,187.2,0,0,Check-Out,21-08-16,2016-08-19,2,374.4,2,2016-08
Resort Hotel,0,205,2016,August,34,14,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243.0,0.0,0,Contract,90.1,0,0,Check-Out,21-08-16,2016-08-14,7,630.6999999999999,7,2016-08
Resort Hotel,0,52,2016,August,34,14,2,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,250.0,0.0,0,Transient,212.1,1,1,Check-Out,21-08-16,2016-08-14,7,1484.7,7,2016-08
Resort Hotel,0,3,2016,August,34,19,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,206.0,0,1,Check-Out,21-08-16,2016-08-19,2,412.0,2,2016-08
Resort Hotel,0,178,2016,August,34,14,2,5,2,0.0,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0.0,0,Transient,165.2,0,0,Check-Out,21-08-16,2016-08-14,7,1156.3999999999999,7,2016-08
Resort Hotel,0,89,2016,August,34,15,1,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,243.0,1,2,Check-Out,21-08-16,2016-08-15,6,1458.0,6,2016-08
Resort Hotel,0,32,2016,August,34,15,1,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,2,No Deposit,250.0,0.0,0,Transient,199.1,0,0,Check-Out,21-08-16,2016-08-15,6,1194.6,6,2016-08
Resort Hotel,1,186,2017,April,15,14,1,2,2,0.0,0,BB,PRT,Direct,Direct,1,1,1,A,A,0,No Deposit,0.0,0.0,0,Transient-Party,76.67,0,3,Canceled,05-01-17,2017-04-14,3,230.01,3,2017-04
Resort Hotel,0,220,2016,August,34,15,1,5,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,0.0,0,Transient,190.0,0,1,Check-Out,21-08-16,2016-08-15,6,1140.0,6,2016-08
Resort Hotel,0,15,2016,August,34,18,0,3,3,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,314.0,0.0,0,Transient,220.87,1,0,Check-Out,21-08-16,2016-08-18,3,662.61,3,2016-08
Resort Hotel,0,91,2016,August,34,15,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient-Party,203.0,0,1,Check-Out,21-08-16,2016-08-15,6,1218.0,6,2016-08
Resort Hotel,0,194,2016,August,34,15,1,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient,126.9,0,0,Check-Out,21-08-16,2016-08-15,6,761.4000000000001,6,2016-08
Resort Hotel,0,194,2016,August,34,15,1,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient,146.7,0,1,Check-Out,21-08-16,2016-08-15,6,880.1999999999999,6,2016-08
Resort Hotel,0,124,2016,August,34,17,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,191.0,0,1,Check-Out,21-08-16,2016-08-17,4,764.0,4,2016-08
Resort Hotel,0,3,2016,August,34,18,0,3,2,0.0,1,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,170.7,1,1,Check-Out,21-08-16,2016-08-18,3,512.0999999999999,3,2016-08
Resort Hotel,0,17,2016,August,34,16,0,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,311.0,0,1,Check-Out,21-08-16,2016-08-16,5,1555.0,5,2016-08
Resort Hotel,0,18,2016,August,34,20,0,1,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,250.0,0.0,0,Transient,248.1,0,1,Check-Out,21-08-16,2016-08-20,1,248.1,1,2016-08
Resort Hotel,0,1,2016,August,35,21,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,0.0,0,Transient,200.0,0,1,Check-Out,22-08-16,2016-08-21,1,200.0,1,2016-08
Resort Hotel,0,11,2016,August,34,19,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,234.0,0,2,Check-Out,21-08-16,2016-08-19,2,468.0,2,2016-08
Resort Hotel,0,26,2016,August,34,20,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,254.0,0,0,Check-Out,21-08-16,2016-08-20,1,254.0,1,2016-08
